support	 0.00674323 0.00616076 0.00383441 0.00385852 0.00739421 0.00531243 -0.00477495 0.0105956 0.00934317 0.00206094 -0.00114011 0.00105977 0.0001257 0.00152427 0.00221993 0.00494504 0.00517154 -0.00153841 0.00340843 0.010183 0.0087426 0.00833931 0.00413275 0.00374987 0.0021884 0.00288121 0.00330593 0.00636495 0.00515962 0.00353375 0.00243018 0.00389684 0.00821838 0.00367075 0.00221569 0.00994519 0.00365398 0.00335378 0.00835193 0.00304789 0.00682645 0.0010413 0.00526338 0.00375361 0.0114828 0.0025233 0.00106085 0.00154277 0.0074196 0.00690065 0.00203971 0.00211471 0.00090342 0.000973906 0.00575555 -0.000926027 -0.00359514 0.00602338 0.00350015 0.000245251 0.000920982 0.00155078 0.002161 0.00250825 0.00424562 0.00230291 0.00412596 0.0129664 0.00820748 -5.53341e-05 0.00662876 -0.000377504 -0.00409427 0.00734435 0.0116396 0.00310495 0.00352862 -0.000162308 -0.000815512 0.00768754 0.00590024 -0.00193475 0.00431374 0.00850216 0.00620217 0.00674236 -0.00378492 -0.000359302 0.00545407 0.0061655 0.0073928 -0.00358558 0.00904065 -0.00077506 0.0113224 0.00506747 0.00741078 0.00847707 -0.00113912 0.00206328 -0.00258663 0.00571202 0.00353964 -0.000754848 0.00344144 0.00811447 -0.000293163 0.000940979 0.0106956 0.00501524 0.00776245 0.0100394 0.00414111 0.0056696 0.00170757 0.00527317 -0.000406272 0.00238291 0.00431003 0.0117769 0.00999616 0.00079914 0.00506021 0.00287519 0.00440783 0.00293729 0.0018956 0.00685736
teacher	 0.00323812 -0.00117649 0.00548157 -0.00925498 0.011515 -0.00511616 -0.00770994 0.00506808 0.000972731 -6.75699e-05 0.00135903 -0.00195826 0.00136998 0.00985408 0.00516311 0.00554577 0.00961604 0.00996931 0.00784382 0.0101113 0.00299937 -0.00440877 0.00341872 -0.000659114 -0.000598047 0.000629114 -0.00177088 0.00386721 0.00246234 0.00170994 0.0103782 -0.000467078 0.0138825 -0.00619429 0.000184117 0.00718514 0.00195692 0.00609354 0.00444577 0.00247387 0.00598351 0.000199077 0.00370722 0.00322836 0.00543082 0.00309975 -0.00527804 -0.00145293 -0.000295991 0.00840618 0.004317 0.0126066 0.00442214 0.00262612 0.00502539 0.00696577 -0.00719942 0.00984415 -0.00483919 0.0082915 0.0169298 0.00581996 0.00370274 0.00530291 -0.00213079 0.0113232 0.00918908 0.00678511 0.0216508 -0.00584165 0.0109781 -0.00707469 -0.00496867 0.0171777 0.00618948 0.00369529 -0.00311011 0.00471778 -0.00501622 0.01184 -0.00028491 -0.00150793 -0.00836685 0.00568608 0.00366312 0.0149321 -5.72056e-05 0.000199873 0.00827738 -0.00223692 -0.00223603 0.000590999 0.00819158 -0.00412854 0.00721751 0.0027437 0.00783688 -0.00109019 0.00542104 0.00910197 -0.00550217 -0.00370141 0.000408921 -0.00499082 0.00945514 -0.00767218 -0.00404682 -0.0131797 0.0137776 0.00689514 0.00346334 0.00182542 -0.00768257 0.00362967 0.00568053 -0.00375141 0.00908474 0.00706913 0.00364696 0.00111333 0.0108483 0.00120437 -0.00505678 -0.0027992 0.00235962 -0.0016717 0.00371905 -0.000500905
calendar	 0.0101036 0.0109071 0.0137031 0.0136576 -0.00248106 0.018177 0.0121113 0.00098789 0.0184025 0.00823575 0.00607283 0.00744937 0.0106322 0.00044037 0.0104035 0.00601332 0.00139945 -0.00619828 -0.0046916 0.00422092 0.0122664 0.00891793 -0.00380462 0.00901114 0.00993264 0.00881035 0.0107554 0.00585208 0.00501556 0.00844074 0.000466912 0.00257476 -0.00370737 0.011562 0.0144867 0.00770545 0.00691274 -0.00305546 0.00352151 0.0078351 0.00793942 -0.00467294 0.0114943 0.0101118 0.0124977 0.00599022 0.0163312 0.00945394 0.00751416 0.00399187 -0.00373448 -0.000631764 0.00341382 -0.000395199 0.00713665 0.0069962 0.0100828 -0.0139339 0.00662832 0.000476828 -0.0120885 3.58185e-05 0.00564088 -0.00064911 0.00782497 0.00648629 -0.00166465 0.010821 -0.0021444 0.013556 0.00232598 0.0134037 -0.00421359 -0.0139159 0.0117635 0.00391419 0.0100435 0.00319134 0.0129739 0.00795331 0.012041 0.00126903 0.0230982 0.00050626 0.00745343 0.00356362 0.00577416 0.00648019 0.00323208 0.00780948 0.00363954 0.00852714 0.0061857 0.00268989 0.00367702 0.00999605 -0.00362604 0.00302993 0.00124387 0.00176483 0.00722449 0.0173657 0.0079269 0.00204814 0.000706256 0.0183663 0.00572074 0.0176956 0.00397254 -0.001206 0.00165346 0.00316867 0.00959739 -0.00435408 0.000496541 0.0127564 0.00366114 0.00475321 0.0101556 0.00172704 -0.00468292 0.0139001 0.0140952 0.0154531 -0.000496654 0.00182621 0.00237867 0.0132894
box	 0.0040139 0.00877594 0.00857569 0.00612077 0.0036716 0.00995027 -0.00109094 0.00619236 0.0064826 0.00239896 0.00033006 -0.00146188 0.00887418 -0.00891926 0.00676242 0.00436058 -0.000817588 -0.00257532 0.00411301 0.00741641 0.00502266 0.00477424 -0.000974159 -0.00256648 0.0043124 0.00274557 -0.00214409 0.00124843 0.00513903 0.0105749 0.00727517 0.0034699 0.00884425 0.0105476 0.00894495 -0.00317679 0.00544446 0.00530277 0.00189535 -0.000545834 0.00973796 0.00167013 0.00558297 0.00527104 0.00886327 0.00282732 0.00816072 0.00805174 0.00508603 0.00278363 0.00236752 0.00581534 0.00302104 0.000739974 0.00665552 -0.00802442 0.000830546 -0.00359344 -0.00152157 0.0024468 -0.0102336 -0.00598543 0.00234139 -0.00261053 0.0052461 0.0106657 0.000592058 0.0137405 0.00687988 0.00800312 0.00140614 0.00499277 -0.00866584 -0.00176141 0.00766415 0.000749641 0.00472862 -0.00441223 -0.00474873 0.00273457 0.0033581 -0.00560899 0.0103875 0.00157857 0.00116107 0.00420435 0.00398247 0.00322255 -0.00357422 0.00867295 0.00340704 -0.00172726 0.016178 -0.000651272 0.0135229 0.00707653 -0.00241421 0.000114995 0.00102694 7.90939e-05 -0.00378693 0.0132843 0.00980624 -0.00167372 0.00122591 0.0102562 0.00576634 0.00787197 0.0108804 -0.00483911 0.00745295 0.00403818 -0.0055009 0.00179671 0.00117665 0.00661068 0.0036904 0.00732609 0.00209901 0.0134977 0.00403118 0.00808325 0.0147896 0.00311819 -0.000754286 -0.00595849 0.00133525 0.0123299
math	 0.00515831 -0.0054934 0.00592351 0.00118354 0.00990796 -0.00297461 0.00523776 0.00458541 -0.00480668 0.0046465 0.00650003 0.0031543 -0.00379162 0.00318492 0.00231129 0.00692115 0.00410613 0.00227555 0.0052538 0.00789424 0.00145578 0.00013051 0.00663384 0.00130725 -0.00157715 0.00212039 0.00397506 0.00212925 0.00445461 0.00787081 0.0110667 0.000353237 0.0126197 -0.000430297 -0.000338893 0.000136454 0.00569105 0.00657595 0.00335204 0.00601732 0.000568223 0.00976362 0.00415472 0.00581721 -0.0036372 0.00334252 0.00218762 -0.000281452 -0.000160016 0.000371126 0.00495935 0.00299773 0.00655672 0.00508057 0.00706265 -0.000176941 0.000908959 0.00720428 -0.000409854 0.00566204 0.00935681 0.0055142 0.00804709 0.00795681 0.00540666 0.00307376 0.0108791 0.00289246 0.0133835 0.00442599 0.000880223 -0.00013754 0.00586724 0.0112818 0.00297996 0.00689566 -0.00260847 0.00372968 -5.77621e-05 0.00754152 0.00442115 0.00453925 -0.00367085 0.00844869 0.00448954 0.00686915 0.00115555 0.00897684 0.00624186 -0.00109282 0.00106892 0.00329065 0.000896257 0.000201216 0.0104386 -0.000207402 0.00791662 0.00256467 0.00333561 0.00623969 0.000792237 0.00203965 0.000219941 0.000734788 0.0033861 -0.00339749 0.00711234 -0.00692133 0.0109818 9.93664e-05 0.00285791 0.00650565 -0.00246109 0.00766092 0.00744168 -0.00332107 0.00279188 0.00212787 0.00914563 0.00123554 0.00886454 0.0026209 -0.000338169 -0.00245009 0.00802617 0.00268951 0.00657673 0.000786491
female	 0.00598494 -0.00329511 -0.00369383 -0.00947572 0.0145741 -0.00671243 -0.00164049 0.00599719 -0.00129111 4.01987e-05 -0.00532449 -0.00160853 -0.00581493 0.0100196 0.00265376 0.00816817 0.0092009 0.0135884 0.00635996 0.00237917 -0.000448321 0.00502086 0.00464809 0.000531714 -0.00223719 0.00272227 0.0043448 0.0037305 0.00264959 0.00436566 0.00455354 -0.00149786 0.0152024 -0.00758466 -0.000576979 0.00446248 0.00193872 0.00485319 0.0147868 0.00672691 -0.000596462 0.00348456 -0.0018208 0.0062108 0.00313823 0.00818913 -0.00963652 -0.00256092 -0.00238183 0.0102146 0.0123706 0.0110012 0.00442331 0.00978779 0.0019257 0.00252805 -0.00394666 0.00829859 -0.00117456 0.00894264 0.0178175 0.00357295 0.00343305 0.0126182 -0.00615836 0.00252358 0.0110663 0.00373848 0.0102094 -0.00103124 0.00388992 0.000443182 0.0047433 0.018756 -0.0030461 0.00917814 -0.00305373 0.00747577 -0.00753057 0.00416206 0.00058835 0.00380959 -0.0104295 0.00865932 0.00374892 0.0100567 0.00569232 0.00132803 3.73854e-05 -0.00372292 0.00305681 0.00174089 -0.000743392 0.00172991 0.0064723 0.00271635 0.00692408 0.00336583 0.00818247 0.0123096 -0.00152307 -0.0117505 0.00819195 0.000238193 0.00703545 -0.0104945 0.000170809 -0.00916686 0.0120842 0.00854552 0.00732458 0.00585194 -0.00536305 0.00381458 0.00746913 -0.00506136 0.00510037 -0.000563023 0.00420737 0.00755765 0.00825397 -0.00160573 -0.002378 -0.00446113 0.00891044 0.00525557 0.00490523 -0.00274069
she	 0.00929756 0.000488297 0.0115441 0.00997427 -0.000891421 0.00869563 0.00281357 0.00243641 0.0034082 0.00112041 0.00915522 0.00545186 0.00205744 -0.00153203 0.00470746 0.0065484 0.00935315 0.00249516 0.00285484 0.00729102 0.00639672 0.00299002 -0.000657961 0.00865813 0.000754217 0.00440014 0.00249324 0.00693492 0.00216194 0.00497284 0.00915727 0.0055336 0.000536029 0.00195157 0.0052652 0.0044399 0.00371019 0.00454514 0.00893866 -7.2219e-05 0.00800453 0.00300256 0.00323412 0.00477983 0.00562056 0.00524643 0.0027199 0.00667986 0.00685952 0.00483472 0.00622437 0.00183199 0.0103259 -0.00108491 0.00690351 -0.00210722 0.00428406 0.00193858 0.00602947 0.000971282 -0.00385308 9.46242e-05 0.0027615 0.00503813 0.00793191 0.00615768 0.000843396 0.00430632 0.00848592 0.00208055 0.00183671 0.00391404 -0.00351397 0.00545775 0.0108464 0.00831295 0.00615898 0.0017231 0.00566713 0.00464191 0.00176433 0.00202106 0.0100554 0.00686661 0.000700383 0.00618784 0.00491951 0.00437314 -0.00071117 0.00313117 0.000753043 0.00201846 0.00238603 0.00349426 0.00695092 0.00196328 0.000481565 0.00467444 0.00804203 0.00654182 0.000641857 0.00331645 0.00838579 0.00688851 0.00282926 0.0082724 0.00373064 0.00963814 0.0105132 0.00669978 0.00751881 0.00920032 0.000296872 0.00758776 0.00787664 0.0076937 0.00198651 0.00925985 0.00758255 0.00229092 0.00284681 0.00394881 0.00711714 0.00504683 0.00536068 -0.0034791 -0.000497244 0.0102175
bill	 0.00029885 0.00729296 0.0086364 0.00222127 0.00446273 0.00494788 0.00192536 0.00472467 0.00623016 0.00139093 0.00248947 -0.000226692 0.00158248 0.00548565 0.00498251 0.004449 0.00200077 -0.000722861 0.0077451 0.00502163 2.49476e-06 0.00667954 0.00557305 0.00353422 0.00375793 0.0055768 0.00170655 0.00699136 0.0059861 0.00252681 0.00462235 0.00614374 0.00772744 0.001337 0.00554135 0.000481085 0.00816462 0.00127813 0.00368541 -0.000872498 0.00136592 -0.0024119 -0.00231698 0.00571299 0.00810335 0.00397421 -0.000892723 0.00585718 0.00513183 0.00139671 0.0107499 0.000814399 0.00589586 0.00657584 0.0100503 0.00268381 0.00333884 0.00855623 0.00648503 0.00168336 0.000767982 0.00209592 -0.00285023 0.00244101 0.0050349 0.0059921 -2.67169e-05 0.0052171 0.0065178 -2.72839e-06 -0.00116671 0.00409266 -0.00150137 0.00413617 0.0102778 -0.000768748 -0.00129746 0.00361832 -0.00537389 0.00216125 0.000169391 -0.00386131 0.00437484 0.00640559 0.00741137 0.00578854 0.0036942 0.00872107 -0.000664762 0.00414639 0.00865756 0.00282287 0.00584182 0.00268741 0.00498971 0.00886103 -0.00206392 0.000871807 0.00158994 0.00892701 -0.0051536 0.00568874 0.00345076 -0.00196088 0.00307204 0.0104544 0.00107813 -0.00152161 0.0112616 -8.03058e-05 0.00847916 0.00548151 0.00304457 0.00305919 0.00365958 0.00208193 0.00780547 0.00467289 0.00324415 0.00453862 0.00465739 0.00231647 0.00678784 0.0027212 0.00658648 0.000364324 0.00675133 0.00626245
cant	 0.000555946 -0.00136475 -0.00221593 0.00477543 0.00554839 -0.00151446 0.0102419 0.00634806 -0.00361553 0.00631304 0.00859677 0.0122696 6.49394e-05 0.0137457 0.00219299 0.00345091 0.00701866 0.00300351 0.0107559 0.00605134 0.00112135 0.00514523 0.0123982 0.00229729 0.00518847 0.000472262 0.0061726 0.00608352 0.00564291 0.00487398 0.00757689 -0.000674581 0.00680929 0.00562415 -0.00373983 0.0081465 0.000606988 0.0074995 0.00301314 0.00425185 0.00429264 0.00947431 0.0110055 -0.00205954 -0.000539991 0.00583151 0.00122476 0.00168091 0.000861239 0.00365077 0.010302 0.00809223 0.00990088 0.00743841 0.000409593 0.00450312 0.00681747 0.0124375 0.0116887 0.00629564 0.0152035 0.0107936 0.0116541 0.0122075 0.00883532 -0.000550553 0.00991472 -0.000695559 0.000949465 0.00299241 0.00245062 -0.000326727 0.0118129 0.0154596 -0.00404304 0.00881783 0.00691271 0.00957231 0.00545026 0.00914223 0.00317451 0.01288 0.00240498 0.0130901 0.00765624 0.00421887 0.00892479 0.00415186 0.00497824 -0.000850529 6.36588e-05 0.00209313 -0.000899871 0.00490133 0.00501169 -0.000988156 0.00418496 0.00643206 0.00943047 0.00812663 0.0119606 0.00462677 0.000943079 0.00512319 0.0103239 -0.00765884 0.00799568 0.0022313 0.0061062 0.00809988 0.00399678 0.0051445 0.00333429 0.00825495 0.00349758 0.00565166 0.00192923 0.0043947 0.00158198 -0.000235808 0.00412345 0.00207351 -0.00411465 0.00516242 0.0107327 0.00691756 0.00414588 0.00217881
las	 0.012485 0.00646703 0.00341461 0.00988058 0.00518327 0.00337417 0.00389394 0.00398679 0.00517146 0.00475986 0.00705812 0.00550134 0.0013762 0.00130882 0.00698027 0.0050564 0.00535993 0.00258499 -0.00310072 0.00664944 0.00843895 0.00527488 6.10527e-05 0.0101408 0.00442025 0.00528986 0.00465882 0.0087691 0.00907358 0.00102947 0.004987 0.000198398 0.00230177 0.00114304 0.00574641 0.00205873 0.00778263 0.00499574 0.00282286 0.00169569 0.00358009 0.00613703 0.0115683 0.00804112 0.00620135 0.00776827 0.00220794 0.00812171 0.00904093 0.00609629 0.00480895 0.0037645 0.00676091 -0.00150592 0.00799078 0.0106647 0.0031657 0.00199375 0.00352714 -0.00113121 -0.00257616 0.00251007 0.00352462 0.00343797 0.00631721 0.00852029 0.00621863 0.00505742 -0.00326356 0.00314054 0.00521607 0.000388579 0.00642414 0.00204959 0.00454635 0.000626921 0.0102663 -0.000685132 0.0114074 0.00176451 0.00481 0.004946 0.00836824 0.00488413 -0.000198278 0.00211356 7.66646e-05 0.0041607 0.00701247 0.00361948 0.00195405 0.0105836 0.00819623 0.00455218 -0.000247586 0.0037236 0.00443863 0.0122238 0.00164625 0.00963396 0.00706039 0.00261099 0.00697676 0.000920541 0.00455407 0.00583541 0.00432986 0.00784678 0.00489467 0.00656591 0.000696828 0.00864476 0.00741143 0.00646351 0.00611225 0.00712218 0.00769272 0.00186669 0.00329891 0.00687563 0.00256865 0.0055091 0.0105719 0.00029933 0.00202377 0.00570342 0.00317875 0.00459656
most	 -0.00027853 -0.000887804 0.00188306 0.000854777 0.00950255 0.000722205 0.0054028 -0.00185065 -0.000897222 0.00485591 0.0101798 0.00586265 0.00364616 0.00677707 0.0053189 0.00420548 0.00263077 0.00389388 0.00426005 0.00578655 0.00178346 0.00673077 0.00421457 0.010443 0.00416583 0.00209589 0.0108735 0.00410351 0.00443916 0.00268408 0.0056258 0.00735 -0.00320577 0.00478144 -0.00704138 0.00683951 -0.000940477 0.00314612 0.00796016 0.0072554 0.00249161 0.0100579 0.0131645 -0.000880428 0.00378342 0.0070757 0.00748016 0.00396788 0.00582688 0.00967315 0.00464504 0.00459032 0.0100852 0.0116742 0.000608708 0.0122069 0.0125618 0.00835771 0.00215328 0.00299088 0.0125566 0.00713862 0.00585221 0.00911142 0.00357294 0.00384218 0.00890254 0.00263727 -0.00510305 0.005116 0.00328951 0.000697914 0.00987283 0.0109324 0.00524447 0.00885262 0.00647379 0.00773683 0.0135635 0.00408817 0.00201393 0.0182047 0.00533756 0.00223647 0.00866369 -0.00455202 0.00609482 0.0113741 0.00695947 0.00666093 0.00287714 0.00428985 -0.00251149 0.00558056 -0.000224937 -0.00323896 0.00173138 0.00579397 0.00378514 0.000379118 0.015352 0.00342686 0.0065923 0.00846167 0.0130658 -0.00174713 0.000897832 0.00913566 0.00188015 0.00933906 0.00115991 -0.00212202 0.00836145 0.0105755 0.00217567 0.00451874 0.00337457 0.00605209 0.00245052 -0.000934611 0.00921283 -0.00579184 -0.00109353 0.00753443 0.0107788 0.0154904 -0.000224824 0.00653597
monster	 0.00464979 -0.000126613 -0.000449366 -0.0102169 0.0116355 -0.00569562 0.0067646 0.00776059 -0.00359274 0.00559894 0.00524724 0.00656849 -0.00250554 0.0141048 -0.00497448 0.00663402 0.0125259 0.0118988 0.00478851 0.00429896 0.00194461 -0.00314696 0.0134204 -0.00208105 0.00207492 0.00384262 0.00441693 0.0002263 0.00479401 0.00255857 0.011169 0.00170863 0.00684272 -0.00105679 -0.0118855 0.00788342 -0.00851615 0.00573324 0.0081172 0.00640992 -0.00191887 0.0168718 0.00569252 0.00436473 -0.0079307 0.0101061 0.00221471 -0.000214536 0.00649786 0.00545764 0.0104311 0.0114019 0.00898656 0.0127897 0.00565313 0.0132071 0.00108539 0.0169381 0.0102993 0.00916911 0.0207405 0.00327853 0.0121796 0.0189191 0.00210506 0.00227149 0.0103742 -0.00237277 0.00025064 0.00409748 0.00736442 0.002518 0.0106938 0.0239427 -0.000446503 0.0134466 0.00325694 0.0179827 0.00380604 0.00824964 0.00204685 0.00576564 -0.00173737 0.00873993 0.0136586 0.00764453 0.00505551 0.0111536 0.00676113 -0.000368587 -0.00543981 0.00519709 -0.00639288 0.00167582 -0.00215335 0.00170018 0.0074681 0.00223091 0.0100511 0.0171425 0.0134448 -0.00674082 -0.00328817 0.00774774 0.0110625 -0.00976472 0.00493338 -0.00448828 -0.00270368 0.00646454 0.00360455 -0.00461857 0.0020762 0.00826351 0.00857046 -0.00435832 -0.00309525 2.10812e-05 0.000910869 0.00228369 0.00442867 -0.00117634 -0.00497822 -0.00455624 0.00185321 0.0145709 0.00918383 -0.0064805
update	 0.00136518 0.012178 0.0082206 0.00792463 0.0100956 0.0102741 0.00749942 -0.00352912 0.00371168 0.00178199 0.01232 0.0124259 0.012003 0.00527548 0.00435525 0.00823571 -0.00432913 0.000599067 -0.00107996 0.000722245 0.00115407 0.00805257 0.000828749 0.0159068 0.00205851 -0.000307517 0.00965518 0.00454867 0.0105343 0.00100083 -0.00151425 0.00922211 0.00209504 0.0123563 0.00653626 0.00573723 0.0129105 0.00892623 0.00334576 0.0116631 0.00988912 0.00411083 0.0113653 0.00662511 0.0071371 0.00329792 0.00831303 0.00853974 0.0109326 0.00194635 0.00829547 0.00228262 0.00121179 0.0112283 0.00336162 0.00732864 0.0090635 0.000828762 0.00399439 0.00121569 0.00581107 0.00726801 0.00484803 0.00494501 0.0086031 0.00343958 0.00493439 0.00416688 -0.00652083 0.00743098 0.00502085 0.00289342 0.00817273 -0.000376768 0.0055862 0.00649824 0.0134425 0.0111295 0.0140973 0.0104191 0.00545697 0.0109292 0.0120243 0.00596632 0.00792099 -0.00118296 0.0049277 0.00655734 0.00412312 0.00699662 0.00490406 0.00875465 -0.00161087 0.00720487 0.00667058 0.00695694 0.00462219 0.00606613 0.00273316 0.00155574 0.010243 0.0160997 0.00419981 0.00640947 0.00127109 0.00784033 0.0085136 0.0168336 -0.00441521 0.00596521 0.0076326 0.00790651 0.0166973 0.00488956 0.00439003 0.0107781 0.00341322 0.00367357 0.00577409 0.00143785 0.00061681 0.0102904 0.00240095 0.00820062 0.0026506 0.00417142 0.00596669 0.00770202
heart	 0.00716527 0.00423787 0.00781203 0.00543136 0.00262046 0.00301772 0.00648925 0.00543829 0.00131477 0.000860085 0.00183016 0.00819385 0.00396707 0.0043951 0.0098998 0.00811154 0.00110578 0.000396477 0.00475355 0.00344991 0.00846991 0.00556213 0.00941605 0.0102819 0.00105581 0.00243372 0.00584163 0.00334529 0.00733027 0.00686925 0.00448456 0.0049855 0.00776411 0.00283523 0.00582811 0.00946548 0.00695418 0.00770154 0.00461015 0.0073461 0.000281682 0.0057227 0.00315166 0.00329139 0.00584357 0.00753147 0.00527176 0.00617665 0.00493738 0.00811632 0.0014396 0.0072742 0.00942346 -0.000350819 0.00327356 0.00111711 0.00382064 0.00132713 0.00247572 0.00718143 0.00206253 0.00270358 0.00602823 0.000999398 0.00772754 0.00711338 0.00232207 0.00547114 0.00601934 0.00480133 0.00582611 0.00284876 0.000600777 0.00380035 0.00972164 0.00150948 0.00150363 0.00988706 0.00580793 0.00364056 0.00625564 0.00722221 0.00387515 -8.33763e-06 -0.000334476 0.00112551 0.00654654 0.0070073 -6.35789e-05 0.00536233 0.00168485 0.00671069 -9.30172e-06 0.00896209 0.0055219 0.00463774 -0.000209234 0.00189432 0.00458477 0.00828367 0.00538592 0.00168911 0.00797237 0.00760798 0.00882589 0.00312108 0.00144313 0.00539514 0.00598551 0.0013515 0.00146995 0.00524277 0.00104227 0.00467991 0.00187537 0.00533188 0.00390019 0.00476665 0.00337569 0.00626273 0.00464685 0.00275266 -0.000602219 -0.000660864 0.00406123 0.00421639 -0.000493797 0.00885552
adult	 -0.00272271 -0.00781571 -0.00306092 -0.00830436 0.00767221 -0.00517436 -9.03327e-05 0.0012663 -0.00721884 0.00290514 0.00461755 0.00513555 -0.00213205 0.0126888 0.000902244 0.010871 0.00880949 0.0103816 0.00875211 0.00828438 -0.00134963 0.000167311 0.008208 -0.00238288 0.00668657 -0.000800972 0.0076514 -0.000419298 0.00417866 -0.00164682 0.00982763 0.00258698 0.0136257 0.00285836 -0.0106175 0.00387418 -0.00864624 0.00984271 0.00889427 0.00576027 -0.00214374 0.012895 0.00139868 0.00626398 -0.00774336 0.00480528 -0.00581529 0.000350146 -0.00172341 0.00478078 0.0118439 0.00722211 0.00624578 0.00966868 -0.00105638 0.00824162 -0.00657244 0.0192068 0.00319428 0.0103593 0.0159977 0.00744187 0.0122628 0.0140365 0.00334871 -0.0012653 0.0169154 0.0013115 0.00458386 0.00365827 0.00592912 0.000208416 0.0132919 0.0235898 -0.00777949 0.011437 0.00219652 0.00784048 0.00300893 0.00819036 -0.000161753 0.0089152 -0.00537503 0.014033 0.0100893 0.0092162 0.00755639 0.00655091 0.0116813 -0.00251064 0.00202668 -0.00188529 0.000578322 0.000537633 0.00361996 -0.00196526 0.0100471 0.00578176 0.0107336 0.0153112 0.0145895 -0.00558396 0.00110806 0.00504494 0.0132089 -0.0172817 0.000832031 -0.00855352 0.00889555 0.00732061 0.000279434 0.00315598 0.00213788 0.00469491 0.0033444 -0.00729976 0.00266016 -0.00324782 0.0018385 -0.000444915 0.00408446 -0.00934909 -0.0015316 -0.00288765 0.00469575 0.00705534 0.00667688 -0.00936933
test	 0.00390495 0.00132526 0.0086467 0.0065319 0.00391709 0.00166672 0.00688203 0.00769039 0.00981288 0.00307688 0.00591746 0.00220621 0.00265754 0.00125934 0.00778046 0.0100924 0.00185897 0.00621556 0.00198822 0.000759156 0.00599488 0.00266254 0.00112945 0.00615519 0.0048534 0.00311878 0.00593143 0.000661291 0.0114053 0.00966389 0.00493299 0.00544329 0.00693952 0.00761221 0.00993565 0.000871812 0.00371808 0.00416628 0.00223616 0.00164317 -0.000726946 -0.00156585 0.00552374 0.00472913 0.00384888 0.00783018 0.0026441 0.00702783 0.00052391 0.00441041 0.00899073 0.00464134 0.0118729 0.011033 0.0010086 0.00624591 0.00344831 0.00306642 0.00209709 0.00322712 0.00665383 0.000162027 0.00121591 0.00582213 0.00130343 0.00603038 0.00954822 0.0106519 0.00646308 0.00217742 0.00542764 0.00448091 0.0031767 0.000148203 0.0128783 0.000409377 0.00491427 0.00185851 -0.000619428 0.00767889 0.00593356 0.000672716 0.00244702 0.00360128 0.00366937 0.00687057 0.00146871 0.00381437 0.00513593 0.00237076 0.00720973 0.00624777 0.00762237 0.00813275 0.00834103 0.00659032 0.00453652 0.00705626 0.00587413 0.00248166 0.00220362 0.00830192 0.00908443 0.000950049 0.00334071 0.0089764 0.00321592 0.00611286 0.0117017 0.00134328 0.00303194 0.0075098 -0.00440921 0.000913253 0.0100595 0.00326682 0.0100337 0.00369548 0.00764545 0.00623968 0.00511293 0.00596841 0.0020497 0.000352413 0.0027177 -0.00262317 0.00010987 0.00902068
company	 0.00494612 0.0194135 0.00804901 0.0255696 0.00181737 0.0161364 0.0107429 0.00159906 0.0174679 0.00521511 0.00978406 0.016036 0.0159389 -0.00514326 0.00419073 -0.000294121 -0.00720906 -0.00778098 -0.00169207 0.000896983 0.0115811 0.0106127 0.00196464 0.0118566 0.00314221 0.00587475 0.0122337 0.00819222 0.00825666 0.00530482 -0.00528391 0.0024311 -0.00774417 0.0172001 0.0159604 0.00729402 0.0196791 0.00566757 -0.00180806 0.00401226 0.00596419 0.00239702 0.00948558 -0.00133966 0.00869273 0.000390019 0.0175852 0.0125701 0.0146043 -0.00130333 -0.005037 -0.00210321 0.0116177 0.00671729 0.00541782 0.00533812 0.0177303 -0.0159693 0.010424 -0.00316122 -0.00769206 0.00137891 0.00134208 -0.00661228 0.0138104 0.00553099 -0.000776916 0.0044557 -0.0131501 0.0136267 -0.00231993 0.0136732 0.00180161 -0.0155221 0.0162024 -0.00122939 0.0142379 0.00209881 0.0167726 0.000879558 0.0154734 0.012187 0.0219562 -0.00559252 0.00293079 -0.00527899 0.00696313 0.00365626 0.00809582 0.0140644 0.00696277 0.0148288 0.0061958 0.0157062 -0.00219232 0.0139251 0.00416539 0.0105709 0.000308649 -0.00607858 0.00710016 0.0258758 0.0111149 0.0101863 -0.00587586 0.0221006 0.00510704 0.0261805 -0.00424053 -0.00012363 -0.000250034 0.00185189 0.0190609 -8.1138e-05 0.00504659 0.0161327 0.0110633 0.00595056 0.00815834 0.0050525 0.00226208 0.0122004 0.0176254 0.0228094 0.00404763 -0.00261881 -0.000612241 0.0157693
